season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,PP Shaw,Prithvi Shaw,10,7,12,2,0,142.85,False,False,"{'wickets': 1, 'runs': 21}",1.5,c Varun b Arora,"<B>can mid-on get there - yes!</b> Varun Chakravarthy, not particularly known for his fielding, has taken a sensational low catch diving forward. Vaibhav bowls a fullish ball outside off, and the ball swings into Shaw. He tries mow it over mid-on, but mis-hits. The ball doesn't gather a lot of air, so Varun has to take the tough route of diving forward. Mission possible! They go to the TV umpire who confirms it is a clean catch.",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,MR Marsh,Mitchell Marsh,0,2,4,0,0,0.00,False,False,"{'wickets': 2, 'runs': 26}",2.5,c Ramandeep Singh b Starc,"<B>Mitchell gets Mitchell!</b> And that is Starc's first IPL 2024 wicket. Marsh looks to drive this full ball from his body and generates a lot of power on that shot, but not the height, and Ramandeep at cover point intuitively sticks both hands out at the right time. Marsh's poor form continues",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,Abishek Porel,Abishek Porel,0,5,5,0,0,0.00,False,False,"{'wickets': 3, 'runs': 27}",3.6,c Narine b Arora,"<B>short ball too good for Porel!</b> Simple catch for short fine leg. Arora aims for a short ball at Porel's head, and he tries the pull while taking his eyes of the ball. Knocks the youngster over with a classic tall fast bowler's dismissal",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,RR Pant,Rishabh Pant,55,25,39,4,5,220.00,True,False,"{'wickets': 5, 'runs': 126}",12.2,c SS Iyer b Varun,"<B>this time Shreyas holds onto a catch off Varun's bowling!</b> Tossed up ball, a bit wider outside off. Turning away and Pant also tries to go inside out over cover. Throws all his energy behind it but the shot is sliced and Shreyas at cover calls for that nice and early",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,T Stubbs,Tristan Stubbs,54,32,49,4,4,168.75,False,False,"{'wickets': 7, 'runs': 159}",14.5,c Starc b Varun,"<B>Stubbs' innings is over</b> as he can't clear Starc at deep backward square leg. Varun bowls a quicker one that lands outside leg, and Stubbs doesn't get enough room for his hands to go through the bat swing. Taken well inside the boundary line",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,AR Patel,Axar Patel,0,1,1,0,0,0.00,False,False,"{'wickets': 6, 'runs': 126}",12.3,c sub (MK Pandey) b Varun,"<B>Manish Pandey joins the action now!</b> Runs in from long on and takes a catch inside the circle that was swirling by diving forward. Varun enticed Axar with a tossed up ball just outside off and he went for the glory shot. Mistimed, very high in the air, and there was little doubt on Pandey's catching technique",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,Sumit Kumar,Sumit Kumar,7,6,12,0,1,116.66,False,False,"{'wickets': 8, 'runs': 159}",15.1,c sub (MK Pandey) b Narine,"<B>To deep midwicket!</b> Full ball on off and middle. Turning into Sumit. With only tailenders remaining, he goes for a big shot over the leg side, but does not have the distance on this occasion either. <B>Time out</b>",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,Rasikh Salam,Rasikh Salam,1,5,5,0,0,20.00,False,False,"{'wickets': 9, 'runs': 161}",16.1,c &dagger;Salt b Arora,<B>And Vaibhav gets a third!</b> Goes for the tried-and-tested method of bouncer to a lower-order batter. Gets a shoulder-high ball to Rasikh outside off and he slices the pull to the wicketkeeper,
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,A Nortje,Anrich Nortje,4,6,9,0,0,66.66,False,False,"{'wickets': 10, 'runs': 166}",17.2,c SS Iyer b Russell,"length ball around off. Pulled but without much power, and taken by Shreyas on the leg side inside the circle! <B>KKR win by 106 runs</b>",
2024.0,1422134,DC v KKR,DC,KKR,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,DC,2,I Sharma,Ishant Sharma,1,3,5,0,0,33.33,False,True,{},,not out,,
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,WP Saha,Wriddhiman Saha,11,13,14,2,0,84.61,False,False,"{'wickets': 1, 'runs': 29}",2.6,c Dhawan b Rabada,"<strong>143ks. Skied, Dhawan takes it at mid-off</strong>. Fuller side of length, around middle stump, Saha tried turning it legside this time. Maybe go over the top, like he did last ball, but got a leading edge. Don't think he looked comfortable against high pace but 30 in three ain't too bad in the powerplay",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Shubman Gill,Shubman Gill,89,48,96,6,4,185.41,True,True,{},,not out,,
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,KS Williamson,Kane Williamson,26,22,23,4,0,118.18,False,False,"{'wickets': 2, 'runs': 69}",8.3,c Bairstow b Harpreet Brar,"<strong>Extra bounce gets him, the cut is edged to backward point</strong>. 91ks, wide on a length, Harpreet probably inviting Kane to go down the ground again. He stayed in the crease and tried to carve it with decent power. In fact, the line was around fifth stump, Williamson made room and tried to open up the offside with a cut",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,B Sai Sudharsan,Sai Sudharsan,33,19,21,6,0,173.68,False,False,"{'wickets': 3, 'runs': 122}",13.5,c &dagger;JM Sharma b Patel,"Has that been steered to the keeper? Jitesh goes big in appeal, Sudharsan walks. 128ks, shortish if not actually a bouncer. Line around fifth stump, height around the neck, the upper cut/ramp was attempted. He tried to go fine but got it off the cue end. Harshal did in fact put revs on it. Kudos to his fitness to bowl at that pace",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,V Shankar,Vijay Shankar,8,10,17,0,0,80.00,False,False,"{'wickets': 4, 'runs': 164}",17.4,c Harpreet Brar b Rabada,"No, Vijay tries to go for the boundary but flat bats it to long-off. Good catch by Brar, running in and takes it while sliding into the ground. Was shortish, slow and a touch wide.",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,R Tewatia,Rahul Tewatia,23,8,16,3,1,287.50,False,True,{},,not out,,
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,S Dhawan,Shikhar Dhawan,1,2,6,0,0,50.00,True,False,"{'wickets': 1, 'runs': 13}",1.1, b Yadav,"<strong>Chopped on! </strong>Ahmedabad roars. Length ball, angling away from Dhawan, he stands tall to punch it through cover. But the ball ricochets off the inside edge onto the stumps. Umesh strikes first ball and Titans are on the board. Kings' win percentage goes down from 26% to 19%",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,JM Bairstow,Jonny Bairstow,22,13,25,4,0,169.23,False,False,"{'wickets': 2, 'runs': 48}",5.1, b Noor Ahmad,<strong>Cracker of a delivery!</strong> Noor is off. He tosses it up and lands it on a length outside leg. Bairstow completely misses the line of the ball and leaves a small gab between bat and pad. He was also on the move. That gap is enough for the ball to sneak through and deflect off the back pad to rattle the stumps. Another failure for YJB,
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,Prabhsimran Singh,Prabhsimran Singh,35,24,27,5,1,145.83,False,False,"{'wickets': 3, 'runs': 64}",7.2,c Sharma b Noor Ahmad,"<strong>Flummoxed!</strong> Noor tosses up the googly around middle and off, Prabhsimran is early in backing away, and has made his mind to go across the line. All he manages is a top edge and Mohit at short third has hardly had to move. Kings slide steadily",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,SM Curran,Sam Curran,5,8,14,0,0,62.50,False,False,"{'wickets': 4, 'runs': 70}",8.4,c Williamson b Azmatullah Omarzai,"<strong>Catching practice!</strong> Curran wanted to swivel and pull to exploit the space between deep square leg and long-on. But he does not manage to get the elevation. Omarzai bowls it on a shortish length on leg at 135.1kph, Curran swivels and hits it straight to Williamson at short midwicket",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,Sikandar Raza,Sikandar Raza,15,16,23,0,0,93.75,False,False,"{'wickets': 5, 'runs': 111}",12.2,c &dagger;Saha b Sharma,"<strong>Gonzo!</strong> The length ball does it for Mohit. Hard length, Raza backs away and looks to slap it over cover. Only manages a thin outside edge to the wicketkeeper. Is that the telling blow?",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,Shashank Singh,Shashank Singh,61,29,58,6,4,210.34,False,True,{},,not out,,
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,JM Sharma,Jitesh Sharma,16,8,13,0,2,200.00,False,False,"{'wickets': 6, 'runs': 150}",15.3,c Nalkande b Rashid Khan,Rashid gets a wicket <strong>off a full toss!</strong> He cannot believe it. Gill knows it is a bonus. They share a laugh. Jitesh cannot believe what he has done and is down on his haunches. He gives it his all and only skies it to Nalkande at deep midwicket. Kings still in the game but they need someone to stay in with Shashank. <strong>This is Rashid's 50th wicket for Titans</strong>,
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,AR Sharma,Ashutosh Sharma,31,17,19,3,1,182.35,False,False,"{'wickets': 7, 'runs': 193}",19.1,c Rashid Khan b Nalkande,"<strong>And CAN YOU BELIEVE IT Nalkande strikes first ball!</strong> Bowls it on a length well outside off, 109.5kph, Ashutosh has to fetch it from there as he looks to heave it across. Holes out to Rashid at long-on and he did not have to move an inch. Job done from Ashutosh though. Or so we think!",
2024.0,1422135,GT v PBKS,GT,PBKS,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,2,Harpreet Brar,Harpreet Brar,1,2,7,0,0,50.00,False,True,{},,not out,,
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,R Ravindra,Rachin Ravindra,12,9,14,2,0,133.33,False,False,"{'wickets': 1, 'runs': 25}",3.1,c Markram b Kumar,<b>Bhuvneshwar Kumar has a first wicket in IPL 2024!</b> He will be a relieved man. Was a back of a length ball outside off. He looks to go down the ground but the ball gets big on him. He ends up slicing it straight up and mid-on settles under it comfortably,
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,26,21,32,3,1,123.80,True,False,"{'wickets': 2, 'runs': 54}",7.1,c Abdul Samad b Shahbaz Ahmed,"<b>And gets a wicket first ball.</b> Gaikwad saw his chance to score some runs but failed in the execution. Was a gentle length ball on middle stump. The CSK captain tries to get under the ball, fails to do it and as a result does not get  a decent connection. The ball finds the inside half of the blade and long-on takes a simple catch",
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,AM Rahane,Ajinkya Rahane,35,30,54,2,1,116.66,False,False,"{'wickets': 4, 'runs': 127}",14.6,c Markande b Unadkat,<strong>Taken by backward point and Unadkat ends Rahane's misery.</strong> Slower offcutter bowled at 105kph outside off. Was fuller in length as Rahane looked to go over cover. Gets it off the cue end of the bat and Markande takes a good catch behind him,
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,S Dube,Shivam Dube,45,24,29,2,4,187.50,False,False,"{'wickets': 3, 'runs': 119}",13.4,c Kumar b Cummins,"<strong>Soft dismissal and captain Cummins has the big fish!</strong> Slower bouncer outside off. He stays legside of the ball, deceived by the pace of the ball. He can only bunt it to backward point who takes the easiest of catches",
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,RA Jadeja,Ravindra Jadeja,31,23,30,4,0,134.78,False,True,{},,not out,,
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,DJ Mitchell,Daryl Mitchell,13,11,21,1,0,118.18,False,False,"{'wickets': 5, 'runs': 160}",19.3,c Abdul Samad b Natarajan,"<strong>Straight to long-on!</strong> Fuller on the stumps, he gets under the ball but does not get the elevation. Long-on takes a simple catch",
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,CSK,1,MS Dhoni,MS Dhoni,1,2,2,0,0,50.00,False,True,{},,not out,,
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,TM Head,Travis Head,31,24,41,3,1,129.16,False,False,"{'wickets': 2, 'runs': 106}",9.4,c Ravindra b Theekshana,"<strong>Ravindra almost messes it up!</strong> It was coming straight to him but he fumbled and managed to keep it in in the second attempt. And Head CANNOT believe what he has done - found the fielder perfectly. Theekshana tossed it up outside leg, the offspinner, the hit-me ball. Head obliged but not in the desired manner",
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abhishek Sharma,Abhishek Sharma,37,12,15,3,4,308.33,False,False,"{'wickets': 1, 'runs': 46}",2.4,c Jadeja b Chahar,"<strong>End of the Abhishek Sharma show!</strong> The loud roar may not indicate that this is a home game for SRH. And Chahar is pumped up. Should have had a wicket in the opening over, but does so after taking a battering. Bowls it on a length outside off, Abhishek goes for a lofted shot over cover but slices it off the outer half. Jadeja runs to his right from backward point takes it reverse-cupped with a dive. Chahar exults",
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,AK Markram,Aiden Markram,50,36,43,4,1,138.88,False,False,"{'wickets': 3, 'runs': 132}",13.6,lbw b Ali,"<strong>LBW appeal, given!</strong> Markram looks at the non-striker, who immediately asks him to go for the review. Has that turned a bit too much? Moeen tosses it up and lands it on a length outside off, Markram goes for the reverse sweep but misses because of the spin. <strong>Three reds and huge cheers in Hyderabad</strong>. Should make the list of soft dismissals for Markram, having looked at complete ease upto this point",
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Shahbaz Ahmed,Shahbaz Ahmed,18,19,26,0,1,94.73,False,False,"{'wickets': 4, 'runs': 141}",15.4,lbw b Ali,"<b>Moeen and Dhoni appeal for lbw</b>. You could almost not hear it. And next scene, they signal for DRS. Tossed up full on middle and leg, Shahbaz goes for the reverse sweep. Looks to have missed it. Did it pitch in line? Did it miss the bat? Replays taking time to load. <b>No bat involved. And three reds again!</b> Moeen strikes twice in two overs. Shahbaz looked unusually jittery this over",
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,H Klaasen,Heinrich Klaasen,10,11,19,1,0,90.90,False,True,{},,not out,,
2024.0,1422136,SRH v CSK,SRH,CSK,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,K Nitish Kumar Reddy,Nitish Kumar Reddy,14,8,10,1,1,175.00,False,True,{},,not out,,
2024.0,1422137,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,V Kohli,Virat Kohli,113,72,94,12,4,156.94,False,True,{},,not out,,
2024.0,1422137,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,F du Plessis,Faf du Plessis,44,33,58,2,2,133.33,True,False,"{'wickets': 1, 'runs': 125}",13.6,c Buttler b Chahal,"Chahal has his man this time, keeps the line wide and has Faf fetching. Holed out to long-on. Buttler ran across to the left, held his balance and took it low. Faf tried to heave it across. The length was there but he danced down and Chahal went wider. Faf continued trying to break free, perishes in the process. His off-day might be a big issue for the day but might be a bigger worry big-picture wise",
2024.0,1422137,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,GJ Maxwell,Glenn Maxwell,1,3,4,0,0,33.33,False,False,"{'wickets': 2, 'runs': 128}",14.5, b Burger,"<strong>All three stumps are rattled</strong>. That's one for the fast-bowlers' posters. Maxwell made room, had feet wide apart again and tried to heave it over midwicket. Hard-length ball did him for pace and direction. Bails fly all over the place. Burger does his signature celebration",
2024.0,1422137,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,SD Chauhan,Saurav Chauhan,9,6,13,0,1,150.00,False,False,"{'wickets': 3, 'runs': 155}",17.2,c Jaiswal b Chahal,"<strong>Taken on the second attempt by Jaiswal at cover</strong>. Chahal though, bowling slow at the death is bravery. Kept it away from the arc though, on a length and Chauhan reached out to try and cut it over the in-field. Got it off the bottom. Jaiswal's fumble was a non-issue as it popped up very close and right in front",
2024.0,1422137,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,C Green,Cameron Green,5,6,14,0,0,83.33,False,True,{},,not out,,
