season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2024.0,1426283,GT v RCB,GT,RCB,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Swapnil Singh,Swapnil Singh,3,0,23,1,7.66,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/232292.html
2024.0,1426283,GT v RCB,GT,RCB,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Mohammed Siraj,Mohammed Siraj,4,0,34,1,8.50,9,3,1,4,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2024.0,1426283,GT v RCB,GT,RCB,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Yash Dayal,Yash Dayal,4,0,34,0,8.50,9,2,1,3,1,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2024.0,1426283,GT v RCB,GT,RCB,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,GJ Maxwell,Glenn Maxwell,3,0,28,1,9.33,5,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/325026.html
2024.0,1426283,GT v RCB,GT,RCB,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,KV Sharma,Karn Sharma,3,0,38,0,12.66,4,1,4,1,0,False,https://www.espncricinfo.com/ci/content/player/30288.html
2024.0,1426283,GT v RCB,GT,RCB,RCB,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,C Green,Cameron Green,3,0,42,0,14.00,2,5,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1076713.html
2024.0,1426283,GT v RCB,GT,RCB,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Azmatullah Omarzai,Azmatullah Omarzai,2,0,18,0,9.00,7,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/819429.html
2024.0,1426283,GT v RCB,GT,RCB,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,S Sandeep Warrier,Sandeep Warrier,1,0,15,0,15.00,1,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/592735.html
2024.0,1426283,GT v RCB,GT,RCB,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,R Sai Kishore,Sai Kishore,3,0,30,1,10.00,4,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1048739.html
2024.0,1426283,GT v RCB,GT,RCB,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Rashid Khan,Rashid Khan,4,0,51,0,12.75,4,3,4,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2024.0,1426283,GT v RCB,GT,RCB,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Noor Ahmad,Noor Ahmad,4,0,43,0,10.75,6,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2024.0,1426283,GT v RCB,GT,RCB,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,MM Sharma,Mohit Sharma,2,0,41,0,20.50,3,3,4,0,1,False,https://www.espncricinfo.com/ci/content/player/537119.html
2024.0,1426284,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,B Kumar,Bhuvneshwar Kumar,4,0,38,1,9.50,7,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2024.0,1426284,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,K Nitish Kumar Reddy,Nitish Kumar Reddy,1,0,8,0,8.00,2,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1175496.html
2024.0,1426284,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Shahbaz Ahmed,Shahbaz Ahmed,3,0,33,0,11.00,3,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2024.0,1426284,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,T Natarajan,T Natarajan,4,0,43,1,10.75,8,3,3,3,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2024.0,1426284,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,JD Unadkat,Jaydev Unadkat,4,0,38,1,9.50,3,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2024.0,1426284,CSK v SRH,CSK,SRH,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,PJ Cummins,Pat Cummins,4,0,49,0,12.25,4,4,3,1,0,True,https://www.espncricinfo.com/ci/content/player/489889.html
2024.0,1426284,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DL Chahar,Deepak Chahar,3,0,22,0,7.33,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2024.0,1426284,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,TU Deshpande,Tushar Deshpande,3,0,27,4,9.00,6,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/822553.html
2024.0,1426284,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Mustafizur Rahman,Mustafizur Rahman,2.5,0,19,2,6.70,6,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2024.0,1426284,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RA Jadeja,Ravindra Jadeja,4,0,22,1,5.50,8,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2024.0,1426284,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,SN Thakur,Shardul Thakur,4,0,27,1,6.75,8,3,0,0,1,False,https://www.espncricinfo.com/ci/content/player/475281.html
2024.0,1426284,CSK v SRH,CSK,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Pathirana,Matheesha Pathirana,2,0,17,2,8.50,3,0,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2024.0,1426285,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,MA Starc,Mitchell Starc,3,0,43,1,14.33,6,5,2,2,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2024.0,1426285,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,VG Arora,Vaibhav Arora,4,0,29,2,7.25,15,4,1,2,1,False,https://www.espncricinfo.com/ci/content/player/1209292.html
2024.0,1426285,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,Harshit Rana,Harshit Rana,4,0,28,2,7.00,11,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2024.0,1426285,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,SP Narine,Sunil Narine,4,0,24,1,6.00,9,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2024.0,1426285,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,CV Varun,Varun Chakravarthy,4,0,16,3,4.00,13,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2024.0,1426285,KKR v DC,KKR,DC,KKR,"Eden Gardens, Kolkata",Kolkata,India,1,AD Russell,Andre Russell,1,0,10,0,10.00,3,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2024.0,1426285,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,LB Williams,Lizaad Williams,3,0,38,1,12.66,7,3,3,1,1,False,https://www.espncricinfo.com/ci/content/player/379887.html
2024.0,1426285,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,KK Ahmed,Khaleel Ahmed,3,0,28,0,9.33,9,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2024.0,1426285,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,Rasikh Salam,Rasikh Salam,2.3,0,30,0,12.00,3,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1161489.html
2024.0,1426285,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,AR Patel,Axar Patel,4,0,25,2,6.25,10,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2024.0,1426285,KKR v DC,KKR,DC,DC,"Eden Gardens, Kolkata",Kolkata,India,2,Kuldeep Yadav,Kuldeep Yadav,4,0,34,0,8.50,8,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2024.0,1426286,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,MP Stoinis,Marcus Stoinis,3,0,19,1,6.33,10,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2024.0,1426286,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Mohsin Khan,Mohsin Khan,4,0,36,2,9.00,10,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1132005.html
2024.0,1426286,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Naveen-ul-Haq,Naveen-ul-Haq,3.5,0,15,1,3.91,11,0,0,0,1,False,https://www.espncricinfo.com/ci/content/player/793447.html
2024.0,1426286,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,MP Yadav,Mayank Yadav,3.1,0,31,1,9.78,11,3,2,2,1,False,https://www.espncricinfo.com/ci/content/player/1292563.html
2024.0,1426286,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Ravi Bishnoi,Ravi Bishnoi,4,0,28,1,7.00,8,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2024.0,1426286,LSG v MI,LSG,MI,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,DJ Hooda,Deepak Hooda,2,0,13,0,6.50,3,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/497121.html
2024.0,1426286,LSG v MI,LSG,MI,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,N Thushara,Nuwan Thushara,4,0,30,1,7.50,11,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/955235.html
2024.0,1426286,LSG v MI,LSG,MI,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,JJ Bumrah,Jasprit Bumrah,4,0,17,0,4.25,16,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2024.0,1426286,LSG v MI,LSG,MI,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,G Coetzee,Gerald Coetzee,3,0,29,1,9.66,6,4,0,3,0,False,https://www.espncricinfo.com/ci/content/player/596010.html
2024.0,1426286,LSG v MI,LSG,MI,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,PP Chawla,Piyush Chawla,3,0,23,0,7.66,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2024.0,1426286,LSG v MI,LSG,MI,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,HH Pandya,Hardik Pandya,4,0,26,2,6.50,8,2,0,1,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2024.0,1426286,LSG v MI,LSG,MI,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Mohammad Nabi,Mohammad Nabi,1.2,0,16,1,12.00,1,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/25913.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,K Rabada,Kagiso Rabada,4,0,23,1,5.75,9,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Arshdeep Singh,Arshdeep Singh,4,0,52,1,13.00,8,7,2,5,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,SM Curran,Sam Curran,3,0,37,0,12.33,6,4,2,0,1,True,https://www.espncricinfo.com/ci/content/player/662973.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Harpreet Brar,Harpreet Brar,4,0,17,2,4.25,10,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,RD Chahar,Rahul Chahar,4,0,16,2,4.00,9,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,HV Patel,Harshal Patel,1,0,12,0,12.00,0,0,0,1,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DL Chahar,Deepak Chahar,0.2,0,4,0,12.00,1,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,SN Thakur,Shardul Thakur,3.4,0,48,1,13.09,3,5,2,1,1,False,https://www.espncricinfo.com/ci/content/player/475281.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RJ Gleeson,Richard Gleeson,3.5,0,30,1,7.82,10,4,0,1,1,False,https://www.espncricinfo.com/ci/content/player/473191.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Mustafizur Rahman,Mustafizur Rahman,4,1,22,0,5.50,14,2,0,5,0,False,https://www.espncricinfo.com/ci/content/player/330902.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RA Jadeja,Ravindra Jadeja,3,0,22,0,7.33,6,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MM Ali,Moeen Ali,2,0,22,0,11.00,4,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2024.0,1426287,CSK v PBKS,CSK,PBKS,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,S Dube,Shivam Dube,1,0,14,1,14.00,1,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/714451.html
2024.0,1426288,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,TA Boult,Trent Boult,4,0,33,0,8.25,8,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2024.0,1426288,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,R Ashwin,Ravichandran Ashwin,4,0,36,0,9.00,10,0,4,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2024.0,1426288,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Avesh Khan,Avesh Khan,4,0,39,2,9.75,12,3,3,3,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2024.0,1426288,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Sandeep Sharma,Sandeep Sharma,4,0,31,1,7.75,10,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/438362.html
2024.0,1426288,SRH v RR,SRH,RR,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,YS Chahal,Yuzvendra Chahal,4,0,62,0,15.50,6,4,6,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2024.0,1426288,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,B Kumar,Bhuvneshwar Kumar,4,0,41,3,10.25,8,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2024.0,1426288,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,M Jansen,Marco Jansen,4,0,44,0,11.00,10,7,0,3,2,False,https://www.espncricinfo.com/ci/content/player/696401.html
2024.0,1426288,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,PJ Cummins,Pat Cummins,4,0,34,2,8.50,12,2,3,0,0,True,https://www.espncricinfo.com/ci/content/player/489889.html
2024.0,1426288,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,T Natarajan,T Natarajan,4,0,35,2,8.75,8,2,2,3,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2024.0,1426288,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,JD Unadkat,Jaydev Unadkat,2,0,23,0,11.50,2,1,1,2,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2024.0,1426288,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,K Nitish Kumar Reddy,Nitish Kumar Reddy,1,0,12,0,12.00,1,1,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1175496.html
2024.0,1426288,SRH v RR,SRH,RR,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Shahbaz Ahmed,Shahbaz Ahmed,1,0,11,0,11.00,2,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2024.0,1426289,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,N Thushara,Nuwan Thushara,4,0,42,3,10.50,11,3,3,3,1,False,https://www.espncricinfo.com/ci/content/player/955235.html
2024.0,1426289,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,3.5,0,18,3,4.69,15,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2024.0,1426289,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,G Coetzee,Gerald Coetzee,2,0,24,0,12.00,3,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/596010.html
2024.0,1426289,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,HH Pandya,Hardik Pandya,4,0,44,2,11.00,9,2,4,1,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2024.0,1426289,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,Naman Dhir,Naman Dhir,3,0,25,0,8.33,3,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1287032.html
2024.0,1426289,MI v KKR,MI,KKR,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,PP Chawla,Piyush Chawla,3,0,15,1,5.00,8,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2024.0,1426289,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,VG Arora,Vaibhav Arora,3,0,35,0,11.66,5,5,1,1,1,False,https://www.espncricinfo.com/ci/content/player/1209292.html
2024.0,1426289,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,MA Starc,Mitchell Starc,3.5,0,33,4,8.60,12,1,3,1,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2024.0,1426289,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,CV Varun,Varun Chakravarthy,4,0,22,2,5.50,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2024.0,1426289,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,SP Narine,Sunil Narine,4,0,22,2,5.50,11,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2024.0,1426289,MI v KKR,MI,KKR,KKR,"Wankhede Stadium, Mumbai",Mumbai,India,2,AD Russell,Andre Russell,4,0,30,2,7.50,11,1,2,1,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2024.0,1426290,RCB v GT,RCB,GT,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Swapnil Singh,Swapnil Singh,1,0,1,0,1.00,5,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/232292.html
2024.0,1426290,RCB v GT,RCB,GT,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Mohammed Siraj,Mohammed Siraj,4,0,29,2,7.25,13,5,0,3,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2024.0,1426290,RCB v GT,RCB,GT,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Yash Dayal,Yash Dayal,4,0,21,2,5.25,11,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2024.0,1426290,RCB v GT,RCB,GT,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,C Green,Cameron Green,4,0,28,1,7.00,11,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1076713.html
2024.0,1426290,RCB v GT,RCB,GT,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,V Vyshak,Vijaykumar Vyshak,3.3,0,23,2,6.57,10,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/777815.html
2024.0,1426290,RCB v GT,RCB,GT,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,KV Sharma,Karn Sharma,3,0,42,1,14.00,6,5,3,0,0,False,https://www.espncricinfo.com/ci/content/player/30288.html
2024.0,1426290,RCB v GT,RCB,GT,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MM Sharma,Mohit Sharma,2,0,32,0,16.00,2,4,2,0,0,False,https://www.espncricinfo.com/ci/content/player/537119.html
2024.0,1426290,RCB v GT,RCB,GT,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,JB Little,Josh Little,4,0,45,4,11.25,9,6,2,1,0,False,https://www.espncricinfo.com/ci/content/player/928067.html
2024.0,1426290,RCB v GT,RCB,GT,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,MJ Suthar,Manav Suthar,2,0,26,0,13.00,4,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1175426.html
2024.0,1426290,RCB v GT,RCB,GT,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Noor Ahmad,Noor Ahmad,4,0,23,2,5.75,13,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2024.0,1426290,RCB v GT,RCB,GT,GT,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Rashid Khan,Rashid Khan,1.4,0,25,0,15.00,1,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,K Rabada,Kagiso Rabada,3,0,24,0,8.00,7,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,Arshdeep Singh,Arshdeep Singh,4,0,42,2,10.50,7,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,SM Curran,Sam Curran,4,0,34,1,8.50,3,2,1,0,0,True,https://www.espncricinfo.com/ci/content/player/662973.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,Harpreet Brar,Harpreet Brar,1,0,19,0,19.00,1,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,RD Chahar,Rahul Chahar,4,0,23,3,5.75,10,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,HV Patel,Harshal Patel,4,0,24,3,6.00,10,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,MJ Santner,Mitchell Santner,3,0,10,1,3.33,11,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/502714.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,TU Deshpande,Tushar Deshpande,4,0,35,2,8.75,11,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/822553.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,RJ Gleeson,Richard Gleeson,4,0,41,0,10.25,10,3,3,2,0,False,https://www.espncricinfo.com/ci/content/player/473191.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,RA Jadeja,Ravindra Jadeja,4,0,20,3,5.00,9,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,Simarjeet Singh,Simarjeet Singh,3,0,16,2,5.33,11,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1159722.html
2024.0,1426291,PBKS v CSK,PBKS,CSK,CSK,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,SN Thakur,Shardul Thakur,2,0,12,1,6.00,4,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
